Date,Headline
2023-02-05,Russia Products Price Caps Set at $100 and $45. Explainer: The G7 Price Cap on Russian Oil Products. Oil Futures End Week With Sell-Off. US Oil Drilling Continues New Year Tumble. Tankers Step Up Russian Loadings Under G7 Cap. Aramco Sets Out Project Plans for Next Three Years. Russia Sells Yuan as Oil and Gas Revenue Falls. China's Crude Demand Starts to Recover. Explainer: The G7 Price Cap on Russian Oil Products. Russia Products Price Caps Set at $100 and $45. Russia Sells Yuan as Oil and Gas Revenue Falls. Explainer: The G7 Price Cap on Russian Oil Products. Tankers Step Up Russian Loadings Under G7 Cap. US Oil Drilling Continues New Year Tumble. Russia Products Price Caps Set at $100 and $45. Aramco Sets Out Project Plans for Next Three Years. Russia Sells Yuan as Oil and Gas Revenue Falls. Aramco Sets Out Project Plans for Next Three Years. Tankers Step Up Russian Loadings Under G7 Cap. US Oil Drilling Continues New Year Tumble. Oil Futures End Week With Sell-Off. China's Crude Demand Starts to Recover
2023-02-06,"Adnoc Raises Upper Zakum Price. Saudi Minister: Sanctions May Lead to Supply Crunch. Colombia Unrest Takes Upstream Toll. Sechin: European Pricing of Urals Makes No Sense. Diesel Breaks With Crude Following Start of EU Ban. Russia May Take Part-Payment in Rupees, Dirhams. Modi Touts Big Refining Expansion in India. Adnoc Raises Upper Zakum Price. Modi Touts Big Refining Expansion in India. Saudi Minister: Sanctions May Lead to Supply Crunch. Colombia Unrest Takes Upstream Toll. Sechin: European Pricing of Urals Makes No Sense. Dearth of Clean Tankers After Russia Products Ban. Diesel Breaks With Crude Following Start of EU Ban. Russia May Take Part-Payment in Rupees, Dirhams. Dearth of Clean Tankers After Russia Products Ban"
2023-02-07,"Asian Buyers Caught Off Guard by Saudi Price Hike. Oil Supply Set to Outpace Demand Through 2024: EIA. Iraq Resumes Piped Crude Exports via Turkey. Oil Futures Claw Back Losses, Diesel Buoyant Again"
2023-02-08,Minister: India Will Buy Russian Oil if Price Is Right. Colombia Talks End Oil Field Blockade. US Oil Output Hits New Post-Pandemic Peak. Brent Tops $85 Despite US Inventory Build. Canadian Oil Output Jumps in November. More Russian Fuel Oil Shipped to Fujairah
2023-02-09,"Plains Predicts Slowing Permian Output Growth. US Blacklists Asian, Iranian Firms for Oil Trade. Singapore Stocks Sink"
2023-02-10,"Russian Oil Revenues Poised to Take a Hit: Forecast. Russia Cuts 500,000 b/d in Response to Price Cap. India's Oil Consumption Rises. US Oil Rigs Rebound as Gas Drilling Declines. Azeri Crude Exports via Ceyhan Paused After Quake. Brent Strengthens, But Soft Fundamentals Linger"
2023-02-11,"Russian Oil Revenues Poised to Take a Hit: Forecast. Russia Cuts 500,000 b/d in Response to Price Cap. India's Oil Consumption Rises. US Oil Rigs Rebound as Gas Drilling Declines. Azeri Crude Exports via Ceyhan Paused After Quake. Brent Strengthens, But Soft Fundamentals Linger"
2023-02-12,"Russian Oil Revenues Poised to Take a Hit: Forecast. Russia Cuts 500,000 b/d in Response to Price Cap. India's Oil Consumption Rises. US Oil Rigs Rebound as Gas Drilling Declines. Azeri Crude Exports via Ceyhan Paused After Quake. Brent Strengthens, But Soft Fundamentals Linger"
2023-02-13,"Petronas Divests South Africa's Engen. Russia to Cap Urals Discounts for Tax Purposes. US Shale Output to Enter Spring on Upswing: EIA. Oil Futures Eke Out Gains as Product Prices Rise. Opec-Plus Output Grows, But Outlook Dims. BTC Pipeline Crude Loadings Restart. US Launches New SPR Sale"
2023-02-14,Energean: Israel's First Oil Cargo Lifted. Opec Sees Stronger Demand for Its Crude. Persistent US Inflation Buoys Crude Futures. Keystone Pipeline Still Not Shipping Spot Barrels
2023-02-15,Shell Starts Up Key Vaca Muerta Oil Pipeline. IEA: Market May Struggle to Replace Russian Diesel. US Oil Output Holds Steady. Pemex Narrows Maya Discount for March. Strong Supply Indicators Dent Crude Futures. Russia Quantifies Expected Benefit of Tax Move
2023-02-16,"Pakistan, Sri Lanka Raise Energy Prices. Singapore Stocks Rise. Eni Joins PBF Renewables Project in Louisiana. US Downplays Russian Production Cut Impacts. Mixed US Economic Data Sends Oil Futures Lower"
2023-02-17,"Petrobras, Ecopetrol Eye Resurgent Chinese Oil Demand. Oil Prices Slip on Bearish Macro, Murky Fundamentals. Yemen Oil Export Restart Hinges on Saudi-Houthi Talks. India Emerges as Top Buyer of Russian Fuel Oil. Opec-Plus to Hold Policy Steady. US Oil Rig Count Resumes Retreat: Baker Hughes"
2023-02-18,"Petrobras, Ecopetrol Eye Resurgent Chinese Oil Demand. Oil Prices Slip on Bearish Macro, Murky Fundamentals. Yemen Oil Export Restart Hinges on Saudi-Houthi Talks. India Emerges as Top Buyer of Russian Fuel Oil. Opec-Plus to Hold Policy Steady. US Oil Rig Count Resumes Retreat: Baker Hughes"
2023-02-19,"Petrobras, Ecopetrol Eye Resurgent Chinese Oil Demand. Oil Prices Slip on Bearish Macro, Murky Fundamentals. Yemen Oil Export Restart Hinges on Saudi-Houthi Talks. India Emerges as Top Buyer of Russian Fuel Oil. Opec-Plus to Hold Policy Steady. US Oil Rig Count Resumes Retreat: Baker Hughes"
2023-02-20,"Are Chinese Products Exports Primed for a Rebound?. Notice to Subscribers. Russian Oil: New Traders Flourish as Western Firms Exit. Oil Edges Up on China Demand Hopes and Supply Concerns. Indian Oil, LNG Imports Rise"
2023-02-21,"US Vows to Drive Up Russia's Costs to Sell Oil. Russian Fuel Oil's Eastward Shift Upends Global Flows. Refiners See US Gasoline Demand as Past Its Prime. Storms Halt CPC Crude Loadings. China, Macro Outlook Drag Oil Futures Down"
2023-02-22,"Iran's Oil Exports on Track to Reverse Decline. India, UAE 'Close to Non-Dollar Trade Pact'. Physical Brent Drops Below $80 in Well-Supplied Market. Ecuador Pipes Halted After Bridge Collapse. CPC Pipeline Suspends Crude Intake"
2023-02-23,Guyana Talks to Indian Refiners About Crude Supply. CPC Crude Loadings Resume. EIA Inventory Data Spoils Oil Market Mood. Lower 48 Oil Output Levels Up
2023-02-24,Russia's Sokol Crude Exports Close to Full Recovery. India Sees Strong Growth in Oil Demand. India Sees Strong Growth in Oil Demand. Oil Futures Rise on Prospect of Russia Cuts. Russia's Sokol Crude Exports Close to Full Recovery. US Oil Rig Downturn Picks Up Speed. Turkey's Imports of Russian Diesel Draw Attention. Ohio Derailment Unlikely to Impact Crude-by-Rail Volumes. Oil Futures Rise on Prospect of Russia Cuts. HF Sinclair Grapples With Renewables Headwinds
2023-02-25,Russia's Sokol Crude Exports Close to Full Recovery. India Sees Strong Growth in Oil Demand. India Sees Strong Growth in Oil Demand. Oil Futures Rise on Prospect of Russia Cuts. Russia's Sokol Crude Exports Close to Full Recovery. US Oil Rig Downturn Picks Up Speed. Turkey's Imports of Russian Diesel Draw Attention. Ohio Derailment Unlikely to Impact Crude-by-Rail Volumes. Oil Futures Rise on Prospect of Russia Cuts. HF Sinclair Grapples With Renewables Headwinds
2023-02-26,Russia's Sokol Crude Exports Close to Full Recovery. India Sees Strong Growth in Oil Demand. India Sees Strong Growth in Oil Demand. Oil Futures Rise on Prospect of Russia Cuts. Russia's Sokol Crude Exports Close to Full Recovery. US Oil Rig Downturn Picks Up Speed. Turkey's Imports of Russian Diesel Draw Attention. Ohio Derailment Unlikely to Impact Crude-by-Rail Volumes. Oil Futures Rise on Prospect of Russia Cuts. HF Sinclair Grapples With Renewables Headwinds
2023-02-27,Oil Futures Slip Amid US Interest Rate Concerns. Singapore Stocks Edge Up. South Korea Imports More US Oil. Russia Ends Crude Oil Supplies to Poland. Russia Ends Crude Oil Supplies to Poland. South Korea Imports More US Oil. Singapore Stocks Edge Up. Oil Futures Slip Amid US Interest Rate Concerns. Some Russian Oil Sold Well Above Price Cap: Report. Some Russian Oil Sold Well Above Price Cap: Report
2023-02-28,"Oil Futures Rebound on Chinese Demand Optimism. Oil Futures Rebound on Chinese Demand Optimism. Japan's Crude Imports Tumble. US Crude, Product Exports Close 2022 at Record Highs. December Freeze Knocks US Oil Output Lower. Japan's Crude Imports Tumble. December Freeze Knocks US Oil Output Lower. US Crude, Product Exports Close 2022 at Record Highs"
2023-03-01,"India's Imports of Russian Crude Surge to New High. China Data Lifts Oil Prices, Traders Eye Gasoline. US Crude Output Maintains Pace. US Crude Output Maintains Pace. China Data Lifts Oil Prices, Traders Eye Gasoline. India's Imports of Russian Crude Surge to New High. How Did the US Replace Russian Oil Imports?. How Did the US Replace Russian Oil Imports?"
2023-03-02,Singapore Stocks Shrink. Russian Diesel Is All at Sea. Singapore Stocks Shrink. Rising US Interest Rate Fears Push Oil Prices Higher. Russian Diesel Is All at Sea. Russian Oil Exports Take a Tumble in February. India's Fuel Demand Rises in February. Russian Oil Exports Take a Tumble in February. Bahrain Refinery Expansion: Later But Bigger. Rising US Interest Rate Fears Push Oil Prices Higher. Bahrain Refinery Expansion: Later But Bigger. India's Fuel Demand Rises in February
2023-03-03,"UAE Gossip, China Data Send Oil On A Wild Ride. Venezuela Exports Drop Amid Crackdown on Traders. Russia's Naphtha Exports to Asia Fall After EU Ban. Russia's Oil, Gas Revenues Pick Up But Remain Low. Russia's Oil, Gas Revenues Pick Up But Remain Low. Venezuela Exports Drop Amid Crackdown on Traders. Russia's Naphtha Exports to Asia Fall After EU Ban. UAE Gossip, China Data Send Oil On A Wild Ride"
2023-03-04,"UAE Gossip, China Data Send Oil On A Wild Ride. Venezuela Exports Drop Amid Crackdown on Traders. Russia's Naphtha Exports to Asia Fall After EU Ban. Russia's Oil, Gas Revenues Pick Up But Remain Low. Russia's Oil, Gas Revenues Pick Up But Remain Low. Venezuela Exports Drop Amid Crackdown on Traders. Russia's Naphtha Exports to Asia Fall After EU Ban. UAE Gossip, China Data Send Oil On A Wild Ride"
2023-03-05,"UAE Gossip, China Data Send Oil On A Wild Ride. Venezuela Exports Drop Amid Crackdown on Traders. Russia's Naphtha Exports to Asia Fall After EU Ban. Russia's Oil, Gas Revenues Pick Up But Remain Low. Russia's Oil, Gas Revenues Pick Up But Remain Low. Venezuela Exports Drop Amid Crackdown on Traders. Russia's Naphtha Exports to Asia Fall After EU Ban. UAE Gossip, China Data Send Oil On A Wild Ride"
2023-03-06,Gunvor CEO Says Price Cap Working. Russia Maintains Ambitious Goal for Diesel Exports. Gasoline Narrows Price Gap With Diesel. Gasoline Narrows Price Gap With Diesel. Russia Maintains Ambitious Goal for Diesel Exports. Gunvor CEO Says Price Cap Working. India Sets New Rules for Oil Tankers. Saudi Aramco Boosts Price of Arab Heavy Crude. India Sets New Rules for Oil Tankers. Guyana Gains Traction as Europe Drops Urals. Genel Takes Hit on Kurdish Oil Sales. Saudi Aramco Boosts Price of Arab Heavy Crude. Guyana Gains Traction as Europe Drops Urals. Genel Takes Hit on Kurdish Oil Sales
2023-03-07,EIA Hikes Russian Output Forecast. Kuwait's Al-Zour Refinery Ramps Up. Kazakhstan Expects to Limit Use of BTC Pipeline. China's Crude Imports Fall Year on Year. Fed's Fiscal Rhetoric Hammers Oil Prices. EIA Hikes Russian Output Forecast. Fed's Fiscal Rhetoric Hammers Oil Prices. Kuwait's Al-Zour Refinery Ramps Up. Kazakhstan Expects to Limit Use of BTC Pipeline. China's Crude Imports Fall Year on Year
2023-03-08,"Kuwait's KPC Eyes New International Partnerships. Saudi Refinery Outage Led to Russian Diesel Imports. Belarus Ups Exports of Refined Products via Russia. Oil Markets Could Struggle With Fresh Disruption. Economic Fears, Wonky Data Push Oil Prices Down. Saudi Refinery Outage Led to Russian Diesel Imports. Oil Markets Could Struggle With Fresh Disruption. Kuwait's KPC Eyes New International Partnerships. Belarus Ups Exports of Refined Products via Russia. Economic Fears, Wonky Data Push Oil Prices Down"
2023-03-09,Argus Launches Urals India Assessment. Iraq Appoints New Somo Chief. Oil Futures Sink Amid Growing Fiscal Fears. Canadian Oil Output Dips in December. Asian Market for Russian Crude Is All Shook Up. Asian Market for Russian Crude Is All Shook Up. Argus Launches Urals India Assessment. Iraq Appoints New Somo Chief. Oil Futures Sink Amid Growing Fiscal Fears. Canadian Oil Output Dips in December
2023-03-10,"Russia Makes Progress in Replacing Dollar, Euro. Russia Makes Progress in Replacing Dollar, Euro. Permian Losses Prolong US Oil Rig Count Descent. Saudi-Iranian Normalization Eases Gulf Tensions. US Unemployment Data Pushes Oil Futures Into Black. Some Russian Oil Being Sold Under Price Cap. YPF to Green Light VLCC Oil Terminal This Year. Singapore Stocks Dip. Permian Losses Prolong US Oil Rig Count Descent"
2023-03-11,"Russia Makes Progress in Replacing Dollar, Euro. Russia Makes Progress in Replacing Dollar, Euro. Permian Losses Prolong US Oil Rig Count Descent. Saudi-Iranian Normalization Eases Gulf Tensions. US Unemployment Data Pushes Oil Futures Into Black. Some Russian Oil Being Sold Under Price Cap. YPF to Green Light VLCC Oil Terminal This Year. Singapore Stocks Dip. Permian Losses Prolong US Oil Rig Count Descent"
2023-03-12,"Russia Makes Progress in Replacing Dollar, Euro. Russia Makes Progress in Replacing Dollar, Euro. Permian Losses Prolong US Oil Rig Count Descent. Saudi-Iranian Normalization Eases Gulf Tensions. US Unemployment Data Pushes Oil Futures Into Black. Some Russian Oil Being Sold Under Price Cap. YPF to Green Light VLCC Oil Terminal This Year. Singapore Stocks Dip. Permian Losses Prolong US Oil Rig Count Descent"
2023-03-13,"Adnoc Ups Medium, Light Sour Crude Prices. India's Oil Demand Continues to Rise. Bank Runs Trip Up Oil Bulls. Iranian Minister Hails Rising Oil Exports. Adnoc Ups Medium, Light Sour Crude Prices. Baltic Nations Keep Pushing EU for Lower Price Cap. US Shale Output Growth to Slow in April: EIA. Opec-Plus Output Rises, Erasing Controversial Cut. India's Oil Demand Continues to Rise"
2023-03-14,Opec Sees Stronger Oil Demand in China. Africa Refining Outlook Brightens After Long Decline. Financial Worries Keep Pressure on Oil Futures. Q&A: Saudi Energy Minister Highlights Oil Market Risks. Minerva Bunkering Eyes Sale of Fujairah Terminal. Minerva Bunkering Eyes Sale of Fujairah Terminal. Opec Sees Stronger Oil Demand in China. Africa Refining Outlook Brightens After Long Decline. Financial Worries Keep Pressure on Oil Futures. Q&A: Saudi Energy Minister Highlights Oil Market Risks
2023-03-15,Chinese Refinery Throughput Rises. North Dakota Output Bounces Back From December Dip. Chinese Refinery Throughput Rises. Pemex Narrows Maya Discount for April. Pemex Narrows Maya Discount for April. US Crude Output Levels Out. IEA: Asian Demand for Russian Oil May Have Peaked. North Dakota Output Bounces Back From December Dip. IEA: Asian Demand for Russian Oil May Have Peaked. Brent Dives Below $75 as Financial Angst Takes Toll. US Crude Output Levels Out. Brent Dives Below $75 as Financial Angst Takes Toll
2023-03-16,"Baghdad to Oversee Kurdish Oil Revenues. Oil Prices Rebound on Saudi-Russia Meeting, Bank Bailout. Singapore Stocks Jump. Opec-Plus Seen Sticking With Current Supply Policy. Singapore Stocks Jump. Oil Prices Rebound on Saudi-Russia Meeting, Bank Bailout. Exports to Support US Oil Production, Refining: EIA. Baghdad to Oversee Kurdish Oil Revenues. Opec-Plus Seen Sticking With Current Supply Policy. Exports to Support US Oil Production, Refining: EIA"
2023-03-17,Market Malaise Knocks Oil Prices to 15-Month Low. Russian Oil Flows to New Markets via New Shippers. Market Malaise Knocks Oil Prices to 15-Month Low. Russian Oil Flows to New Markets via New Shippers. India Seeks to Rebuild Diesel Exports to Bangladesh. Market Malaise Knocks Oil Prices to 15-Month Low. US Oil Rigs Fall Again Despite Permian Rebound. US Oil Rigs Fall Again Despite Permian Rebound. India Seeks to Rebuild Diesel Exports to Bangladesh. Russian Oil Flows to New Markets via New Shippers
2023-03-18,Market Malaise Knocks Oil Prices to 15-Month Low. Russian Oil Flows to New Markets via New Shippers. Market Malaise Knocks Oil Prices to 15-Month Low. Russian Oil Flows to New Markets via New Shippers. India Seeks to Rebuild Diesel Exports to Bangladesh. Market Malaise Knocks Oil Prices to 15-Month Low. US Oil Rigs Fall Again Despite Permian Rebound. US Oil Rigs Fall Again Despite Permian Rebound. India Seeks to Rebuild Diesel Exports to Bangladesh. Russian Oil Flows to New Markets via New Shippers
2023-03-19,Market Malaise Knocks Oil Prices to 15-Month Low. Russian Oil Flows to New Markets via New Shippers. Market Malaise Knocks Oil Prices to 15-Month Low. Russian Oil Flows to New Markets via New Shippers. India Seeks to Rebuild Diesel Exports to Bangladesh. Market Malaise Knocks Oil Prices to 15-Month Low. US Oil Rigs Fall Again Despite Permian Rebound. US Oil Rigs Fall Again Despite Permian Rebound. India Seeks to Rebuild Diesel Exports to Bangladesh. Russian Oil Flows to New Markets via New Shippers
2023-03-20,Refinery Expansion Could Up Iran's Output. Refinery Expansion Could Up Iran's Output. Russia's March Oil Output Cut Not Reflected in Data. Weaker US Dollar Provides Oil Price Relief. US Rearranges Unfinished Oil Flows After Russian Ban. China Exports More Fuel Than Expected. China's Russian Crude Imports Spike in Early 2023. Russia's March Oil Output Cut Not Reflected in Data. Weaker US Dollar Provides Oil Price Relief. US Rearranges Unfinished Oil Flows After Russian Ban. China Exports More Fuel Than Expected. US Rearranges Unfinished Oil Flows After Russian Ban. China's Russian Crude Imports Spike in Early 2023. Russia's March Oil Output Cut Not Reflected in Data. Refinery Expansion Could Up Iran's Output. Weaker US Dollar Provides Oil Price Relief. China's Russian Crude Imports Spike in Early 2023. China Exports More Fuel Than Expected
2023-03-21,"Russia Extends Oil Production Cut Through June. Protests Dent Ecuador Output. Brent Fends Off $70, But Will It Hold?. Trading Titans Tout Oil Recovery Narrative. Protests Dent Ecuador Output. Brent Fends Off $70, But Will It Hold?. Opec-Plus Sits Tight as Banking Crisis Rocks Market. Opec-Plus Sits Tight as Banking Crisis Rocks Market. Trading Titans Tout Oil Recovery Narrative. Protests Dent Ecuador Output. Russia Extends Oil Production Cut Through June. Brent Fends Off $70, But Will It Hold?. Trading Titans Tout Oil Recovery Narrative. Opec-Plus Sits Tight as Banking Crisis Rocks Market. Russia Extends Oil Production Cut Through June"
2023-03-22,Oil Futures Jump Despite US Inventory Increase. Oil Futures Jump Despite US Inventory Increase. US Oil Production Ends Winter With Uptick. Flood of Russian Diesel Into Turkey Draws Scrutiny. US Oil Production Ends Winter With Uptick. Germany Seeks Investors for Refineries. US Oil Production Ends Winter With Uptick. Flood of Russian Diesel Into Turkey Draws Scrutiny. Germany Seeks Investors for Refineries. Flood of Russian Diesel Into Turkey Draws Scrutiny. Germany Seeks Investors for Refineries. Oil Futures Jump Despite US Inventory Increase
2023-03-23,Corruption Probe Constricts Venezuela Exports. Russia's Novak Sees Urals Discount Narrowing. Corruption Probe Constricts Venezuela Exports. Russia's Novak Sees Urals Discount Narrowing. Cash-Strapped African Buyers Eye Russian Gasoil. US SPR Outlook Throws Water on Crude Futures. US SPR Outlook Throws Water on Crude Futures. Cash-Strapped African Buyers Eye Russian Gasoil. Cash-Strapped African Buyers Eye Russian Gasoil. India's Refinery Throughput Rises. India's Refinery Throughput Rises. India's Refinery Throughput Rises. US SPR Outlook Throws Water on Crude Futures
2023-03-24,Oil Rigs Snap Streak of Weekly Losses. Renewed Banking Wobbles Help Send Oil Lower. Renewed Banking Wobbles Help Send Oil Lower. Oil Rigs Snap Streak of Weekly Losses
2023-03-25,Turkey Halts Kurdish Flows After Iraq Wins Arbitration. Turkey Halts Kurdish Flows After Iraq Wins Arbitration
2023-03-26,Turkey Halts Kurdish Flows After Iraq Wins Arbitration. Turkey Halts Kurdish Flows After Iraq Wins Arbitration
2023-03-27,Oil Futures Jump Higher Despite Lingering Threats. India LPG Subsidy Boost Could Stoke Imports. Russia’s Diesel Exports to Slide in April. Aramco Expands Downstream Footprint in China. Sinopec Bets on Chinese Economic Recovery in 2023. Oil Futures Jump Higher Despite Lingering Threats. Russia’s Diesel Exports to Slide in April. Sinopec Bets on Chinese Economic Recovery in 2023. Aramco Expands Downstream Footprint in China. Mideast Increases Drive Spike in Korean Crude Imports. Mideast Increases Drive Spike in Korean Crude Imports. India LPG Subsidy Boost Could Stoke Imports
2023-03-28,Indian Buyers Jump through Hoops for Russian Crude. Thin Supply Lines a Challenge for European Refiners. Oil Prices Edge Higher as Financial Fears Ebb. Oil Prices Edge Higher as Financial Fears Ebb. Thin Supply Lines a Challenge for European Refiners. Indian Buyers Jump through Hoops for Russian Crude
2023-03-29,"Kurdistan’s Operators Start Shutting In Production. US Oil Output Takes a Step Back. US Oil Output Takes a Step Back. US Oil Output Takes a Step Back. Crude Futures Retreat as Diesel Takes Another Hit. California Passes Refining Profits Limits. Kurdistan’s Operators Start Shutting In Production. Rosneft to Boost Oil Supplies to India. Houston In Focus as Corpus Christi Lines Fill. Rosneft to Boost Oil Supplies to India. Houston In Focus as Corpus Christi Lines Fill. High Prices Lift Profits for CNOOC, PetroChina. High Prices Lift Profits for CNOOC, PetroChina. California Passes Refining Profits Limits. Crude Futures Retreat as Diesel Takes Another Hit"
2023-03-30,Oil Futures Rise But Outlook Remains Murky. Oil Futures Rise But Outlook Remains Murky. Oil Futures Rise But Outlook Remains Murky
2023-03-31,"Competition Heats Up in Asia for Espo Cargos. Oil Futures Finish First Quarter Down 7%. US Oil Production Bounces Back in New Year. Brent Expands Its Dominion With WTI Inclusion. Competition Heats Up in Asia for Espo Cargos. US Crude, Product Exports Shrink in January. Oil Futures Finish First Quarter Down 7%. US Crude, Product Exports Shrink in January. US Oil Rigs Slide Lower. US Oil Production Bounces Back in New Year. Brent Expands Its Dominion With WTI Inclusion. US Oil Rigs Slide Lower. US Oil Production Bounces Back in New Year. Oil Futures Finish First Quarter Down 7%. US Crude, Product Exports Shrink in January. US Oil Rigs Slide Lower. Competition Heats Up in Asia for Espo Cargos. Brent Expands Its Dominion With WTI Inclusion"
2023-04-01,"Competition Heats Up in Asia for Espo Cargos. Oil Futures Finish First Quarter Down 7%. US Oil Production Bounces Back in New Year. Brent Expands Its Dominion With WTI Inclusion. Competition Heats Up in Asia for Espo Cargos. US Crude, Product Exports Shrink in January. Oil Futures Finish First Quarter Down 7%. US Crude, Product Exports Shrink in January. US Oil Rigs Slide Lower. US Oil Production Bounces Back in New Year. Brent Expands Its Dominion With WTI Inclusion. US Oil Rigs Slide Lower. US Oil Production Bounces Back in New Year. Oil Futures Finish First Quarter Down 7%. US Crude, Product Exports Shrink in January. US Oil Rigs Slide Lower. Competition Heats Up in Asia for Espo Cargos. Brent Expands Its Dominion With WTI Inclusion"
2023-04-02,Opec-Plus Springs Surprise Cut on Markets. Opec-Plus Springs Surprise Cut on Markets. Opec-Plus Springs Surprise Cut on Markets
2023-04-03,"Russia Ramps Up Pacific Crude Exports. Baghdad, Kurds Close In on Deal to Restart Crude Flows. Indian Products Demand Declined in March. Russian Crude Exports Up, Production Classified. Opec Output Cut Pushes Crude Futures Higher. Baghdad, Kurds Close In on Deal to Restart Crude Flows. Indian Products Demand Declined in March. Russia Ramps Up Pacific Crude Exports. Russia Ramps Up Pacific Crude Exports. Russian Crude Exports Up, Production Classified. Opec Output Cut Pushes Crude Futures Higher"
2023-04-04,"Oil Rally Loses Steam as Opec-Plus Rush Fades. Baghdad, Kurds Agree Export Restart Deal. Russia Pushes for Northern Sea Route Development. Opec-Plus Cut Triggers Macroeconomic Worries. Oil Rally Loses Steam as Opec-Plus Rush Fades. Baghdad, Kurds Agree Export Restart Deal. Russia Pushes for Northern Sea Route Development. Opec-Plus Cut Triggers Macroeconomic Worries. Opec-Plus Cuts Could Squeeze Rising Asian Demand. Opec-Plus Cuts Could Squeeze Rising Asian Demand"
2023-04-05,Oil Prices Tread Water as Traders Look Ahead. Russian Products Deliveries to North Korea Hold Steady. US Oil Output Levels Out. Chevron Venezuela Exports Climb as Asian Shipments Fade. Chevron Venezuela Exports Climb as Asian Shipments Fade. Russian Products Deliveries to North Korea Hold Steady. PKN Orlen Ends Last Russian Crude Supply Contract. US Oil Output Levels Out. Oil Prices Tread Water as Traders Look Ahead. PKN Orlen Ends Last Russian Crude Supply Contract
2023-04-06,"Brent Peeks Head Above $85 After Bullish Week. US Oil Rigs Slip Again Despite Texas Gains. Saudi Prices Rise, Driven by Production Cuts. Gunvor Notches Up Record Profits. Gunvor Notches Up Record Profits. Brent Peeks Head Above $85 After Bullish Week. US Oil Rigs Slip Again Despite Texas Gains. Saudi Prices Rise, Driven by Production Cuts"
2023-04-07,"Brent Peeks Head Above $85 After Bullish Week. US Oil Rigs Slip Again Despite Texas Gains. Saudi Prices Rise, Driven by Production Cuts. Gunvor Notches Up Record Profits. Gunvor Notches Up Record Profits. Brent Peeks Head Above $85 After Bullish Week. US Oil Rigs Slip Again Despite Texas Gains. Saudi Prices Rise, Driven by Production Cuts"
2023-04-08,"Brent Peeks Head Above $85 After Bullish Week. US Oil Rigs Slip Again Despite Texas Gains. Saudi Prices Rise, Driven by Production Cuts. Gunvor Notches Up Record Profits. Gunvor Notches Up Record Profits. Brent Peeks Head Above $85 After Bullish Week. US Oil Rigs Slip Again Despite Texas Gains. Saudi Prices Rise, Driven by Production Cuts"
2023-04-09,"Brent Peeks Head Above $85 After Bullish Week. US Oil Rigs Slip Again Despite Texas Gains. Saudi Prices Rise, Driven by Production Cuts. Gunvor Notches Up Record Profits. Gunvor Notches Up Record Profits. Brent Peeks Head Above $85 After Bullish Week. US Oil Rigs Slip Again Despite Texas Gains. Saudi Prices Rise, Driven by Production Cuts"
2023-04-10,"Oil Prices Edge Lower as Market Awaits Inflation Data. Oil Prices Edge Lower as Market Awaits Inflation Data. Damages Drag on Ecuador Output. Adnoc Raises Price for Light, Sour Crude. Oil Prices Edge Lower as Market Awaits Inflation Data. Signs of Progress in Yemen Ceasefire Talks. Damages Drag on Ecuador Output. Signs of Progress in Yemen Ceasefire Talks. Adnoc Raises Price for Light, Sour Crude. Damages Drag on Ecuador Output"
2023-04-11,EIA: Opec-Plus Output Cut to Make Little Price Impact. Opec-Plus Production Falls Hard in March. Weakening US Dollar Pushes Crude Prices Higher. India's Oil Consumption Surges to New Annual Record. EIA: Opec-Plus Output Cut to Make Little Price Impact. India's Oil Consumption Surges to New Annual Record. Weakening US Dollar Pushes Crude Prices Higher. India's Oil Consumption Surges to New Annual Record. EIA: Opec-Plus Output Cut to Make Little Price Impact. Opec-Plus Production Falls Hard in March. Opec-Plus Production Falls Hard in March. Weakening US Dollar Pushes Crude Prices Higher
2023-04-12,Fossil Fuel Demand Falling Faster Than Thought: Birol. Fossil Fuel Demand Falling Faster Than Thought: Birol. Fossil Fuel Demand Falling Faster Than Thought: Birol. Canadian Oil Production Slips in January. Oil Prices Push Higher as US Inflation Slows. US Oil Output Returns to 12.3 Million b/d. Canadian Oil Production Slips in January. Oil Prices Push Higher as US Inflation Slows. US Oil Output Returns to 12.3 Million b/d. Granholm: Biden ‘Obsessed’ With Permitting Reform. Granholm: Biden ‘Obsessed’ With Permitting Reform. US Oil Output Returns to 12.3 Million b/d. Canadian Oil Production Slips in January. Oil Prices Push Higher as US Inflation Slows. Granholm: Biden ‘Obsessed’ With Permitting Reform
2023-04-13,US Downstream Favoring Gasoline Cracks Over Diesel. Opec Report Suggests Cuts Will Lead to Supply Deficit. China's March Crude Imports Soar. Damaged Crude Unit Hits Kuwaiti Refinery's Exports. Renewed Recession Concerns Push Oil Prices Lower. US Downstream Favoring Gasoline Cracks Over Diesel. Opec Report Suggests Cuts Will Lead to Supply Deficit. Damaged Crude Unit Hits Kuwaiti Refinery's Exports. Renewed Recession Concerns Push Oil Prices Lower. US Downstream Favoring Gasoline Cracks Over Diesel. Opec Report Suggests Cuts Will Lead to Supply Deficit. China's March Crude Imports Soar. Damaged Crude Unit Hits Kuwaiti Refinery's Exports. China's March Crude Imports Soar. Renewed Recession Concerns Push Oil Prices Lower
