Date,Headline
2022-08-15,Oil prices fall after weaker than expected US and China data. Saudi Aramco: vast scale of NOCs diminishes supermajors to bit players. Uniper drops coal case as tensions rise over treaty on fossil fuel projects
2022-08-16,Americans keep foot off accelerator despite falling petrol prices
2022-08-17,Ofgem director quits in protest at changes to price cap calculation. Windfall tax/housebuilders: optics trump logic when targeting business. Gas markets leap on both sides of Atlantic as traders search for supplies. A Pipeline Runs Through It — the golden age of oil
2022-08-18,It’s time for Europe to ask Norway to cut the price of gas
2022-08-19,"Middle East states set for $1.3tn oil windfall, says IMF. A winter energy reckoning looms for the west"
2022-08-20,Buffett’s Berkshire Hathaway wins approval to buy up to half of Occidental
2022-08-21,Crude awakening: the German town on the front line of Russian sanctions
2022-08-22,"Euro hits lowest level in two decades as gas prices soar. Europe risks losing green hydrogen funding to US, industry leader says. Early investors in Texas oilfields strike lucky"
2022-08-23,US natural gas prices gyrate on shifting export outlook. Wood Group order book fills up as clients seek to prolong projects
2022-08-24,Texas accuses BlackRock of energy company boycott in ESG clampdown. Turn in global oil markets may be shortlived
2022-08-25,"BlackRock labels Texas ‘anti-competitive’ over ESG blacklisting. Britain needs to move on to ‘war footing’ over energy costs, adviser warns. Harbour Energy profits boom as prices soar for consumers"
2022-08-26,Why are UK home energy bills going through the roof?. The big call for investors is energy. Total sells stake in Russian gasfield following military jet fuel claims. Baghdad threatens action against international buyers of Kurdish oil. Don’t let energy price wars nuke our personal finances. Saudi Arabia sends message to Biden on oil. Africa resists pressure to put emissions before growth
2022-08-27,Why are UK home energy bills going through the roof?. The big call for investors is energy. Total sells stake in Russian gasfield following military jet fuel claims. Baghdad threatens action against international buyers of Kurdish oil. Don’t let energy price wars nuke our personal finances. Saudi Arabia sends message to Biden on oil. Africa resists pressure to put emissions before growth
2022-08-28,"Utilities and regulators ‘not fit for purpose’, says UK government ex-adviser"
2022-08-29,Shell chief warns Europe’s energy crisis will last more than one winter
2022-08-30,Gas prices slide in UK after record-breaking rally. ExxonMobil contests Kremlin decree blocking its pullout from Russia. Winter is coming for the west’s energy alliance. Woodside profits increase six-fold as demand for non-Russian gas soars
2022-08-31,"German companies halt production to cope with rising energy prices. National self-sufficiency isn’t the answer to the energy shock. Russia shuts down Nord Stream gas pipeline to Europe. Live news updates from August 31: FDA approves Omicron vaccines, Eurozone inflation rises to record high"
2022-09-01,"Putin calls Ukraine an ‘enclave’ and reiterates threat to western gas supplies. Biden is suddenly winning on energy. Lukoil chair Maganov dies after fall from hospital window, Russian media report. The energy crisis and the massive international wealth transfer. Governor of wind-rich Oklahoma says clean energy tax credits not needed. Oil industry condemns first US fee on greenhouse gases"
2022-09-02,"Russia indefinitely suspends Nord Stream pipeline to Europe. How would a G7 price cap on Russian oil work?. G7 countries back price cap on Russian oil. Morgan Stanley, the LNG tanker and an investor keelhauling. Shell prepares to replace chief Ben van Beurden. Are high petrol prices killing the American dream? | FT Energy Source"
2022-09-03,"Russia indefinitely suspends Nord Stream pipeline to Europe. How would a G7 price cap on Russian oil work?. G7 countries back price cap on Russian oil. Morgan Stanley, the LNG tanker and an investor keelhauling. Shell prepares to replace chief Ben van Beurden. Are high petrol prices killing the American dream? | FT Energy Source"
2022-09-04,Now is not the time to water down financial regulation
2022-09-05,Brussels pushes for EU-wide caps on gas price. Opec+ agrees cut in crude supply in push to lift oil prices. Russia switches off Europe’s main gas pipeline until sanctions are lifted. Three myths about the global energy crisis. Britain set for new prime minister. Oil supply cuts on table as Opec+ meets amid crude sell-off
2022-09-06,Curiouser and curiouser. Deals pick up in US oil and gas patch among companies flush with cash. Equinor chief backs higher taxes on energy companies. Truss becomes UK prime minister and turns to £100bn energy package. Europe’s new dirty energy: the ‘unavoidable evil’ of wartime fossil fuels. Russia’s double energy whammy. Capping UK energy prices is no easy task
2022-09-07,"Oil prices fall on recession fears despite Opec+ output cut. Tullow/Repsol: upstream groups are dual fuel losers in two wars. Germany turns to coal for a third of its electricity. The G7 price cap could make the energy crisis worse. Repsol to sell $4.8bn stake in oil and gas business. How short term will global inflation be?. Norway open to discussing EU gas price cap, says PM"
2022-09-08,Energy crisis: Truss must bust the link between renewables and gas. Liz Truss pledges fracking drive in England to boost energy security. Brussels aims to relax state aid rules to ease energy sector cash crunch. It’s time to hit the accelerator on the energy transition. Turning up the heat on energy security. Gas tycoon Charif Souki sees US boon from Europe’s energy crisis. US’s gas rescue plan for Europe threatens domestic backlash. India and China undercut Russia’s oil sanctions pain. Big Oil talks up green credentials but investments fall short
2022-09-09,EU sounds ‘full mobilisation’ after Kremlin shuts pipeline. EU ministers back gas price cap and windfall levy on power companies. New Dutch terminal boosts EU drive to cut reliance on Russian gas. Second chances loom in the commodity bull market. Second German gas supplier seeks state bailout. High gas prices help Gazprom compensate for supply cuts
2022-09-10,US warns of sanctions for buyers that flout price cap on Russian oil
2022-09-11,Can the EU agree a plan to ease energy crisis?. European heavy industry steps up measures to combat energy crisis. Fracking groups seek further steps on Truss reforms
2022-09-12,Russia’s budget surplus evaporates as energy revenues shrink. Indonesia’s president Widodo to consider ‘all options’ on Russian oil
2022-09-13,Russia’s energy weapon is losing steam. Opec says oil sell-off driven by ‘erroneous signals’ in markets. Permitting reforms for US infrastructure lay bare energy tensions
2022-09-14,"US shale bosses tell Europe: ‘There’s no bailout coming’. Energy crisis: EU should seek quick wins while negotiating price cap. EU embargo to hit Russian oil output, says IEA. Inside the fight to stop an oil pipeline in Africa"
2022-09-15,Shell: new chief must make the most of group’s gas potential. Why US shale won’t come to Europe’s rescue. Shell chief Ben van Beurden to step down
2022-09-16,Germany seizes control of Rosneft oil refineries. European gas traders dare to dream prices have peaked
2022-09-17,Germany closes long energy chapter with Russia by turning on Rosneft
2022-09-18,Germany closes long energy chapter with Russia by turning on Rosneft
2022-09-19,How Nigeria’s state lost the trust of its citizens. Origin Energy quits major Australian fracking project. High energy prices attract investors back to UK fossil fuel small caps. G7 needs to mind the maritime gaps to enforce a Russia oil cap. Turbulence in Nigeria dollar market hits airlines and investors
2022-09-20,"Europe must resist industry efforts to cash in on energy crisis, says Al Gore. US private equity firm in talks to buy Russian-owned refinery in Italy. The oil futures price predicament. European Investment Bank resists pressure to fund gas projects. Emergency rush into gas prompts question of stranded energy assets. India-owned UK refinery aims at carbon capture and storage future. Russia weaponisation of gas spurs clean energy push to secure supply. Support urged for oil and gas workers wanting green reskilling"
2022-09-21,BP refinery fire in Ohio kills 2 workers. Gunvor in sale talks with Abu Dhabi’s Adnoc. US lawmakers investigate ‘deceptive’ PR tactics on behalf of oil and gas. Tiny Tiwi Islands derail $3.6bn Australian gas project. Germany nationalises struggling utility Uniper in €29bn bailout
2022-09-22,"Energy crunch threatens to shatter European unity, warns IEA boss. End to UK fracking ban triggers backlash. Washington’s latest energy drama: ‘Permitting reform’"
2022-09-23,Oil industry supplier Smiths buoyed by growth of non-Russian production. Ineos to develop oil and gas project in Denmark. Energy crisis leaves Germany’s toilet paper makers struggling to clean up
2022-09-24,Oil industry supplier Smiths buoyed by growth of non-Russian production. Ineos to develop oil and gas project in Denmark. Energy crisis leaves Germany’s toilet paper makers struggling to clean up
2022-09-25,UAE agrees LNG deal with Germany as Berlin looks to replace Russian gas. US gas export pioneer’s venture flounders amid ravenous demand
2022-09-26,"Live news updates from September 27: Russia threatens gas supplies, gilt yields hit 15-year high. Denmark warns on danger of spills from tankers carrying Russian oil"
2022-09-27,Nigeria raises rates by 150 basis points as inflation surges. How does Cuba pay for its Russian oil?. Lethargic green rollout leaves Paris targets ‘close to vanishing’. How Europe can adapt to living without Russian gas for years. French hostility frustrates Spain’s gas pipeline dream
2022-09-28,"Sabotage of gas pipelines a wake-up call for Europe, officials warn. Total steps up investment growth plan to replace Russian gas. EU to put price cap on Russian oil in new sanctions package. China refiners: should fear surging electric car sales. Shell acquires Nigerian renewables group in first African power deal. ‘It cannot be the madness that it is today’: what’s next for Petrobras?. Denmark, Germany and Poland warn of ‘sabotage’ after Nord Stream leaks. Manchin pulls divisive permitting proposals from US spending bill"
2022-09-29,Nord Stream gas leaks examined by scientists for climate damage. BP in spotlight after US fatal accident. US oil industry braces for recession. What we know about the damage to Baltic Sea gas pipelines. Europe’s energy plan: is it enough to get through winter?
2022-09-30,Europe increases defence of energy assets after Baltic Sea ‘sabotage’. German €200bn energy support plan sparks ‘animosity’ within EU. Capricorn/NewMed: latest offer will appeal to unhappy shareholders
2022-10-01,Europe increases defence of energy assets after Baltic Sea ‘sabotage’. German €200bn energy support plan sparks ‘animosity’ within EU. Capricorn/NewMed: latest offer will appeal to unhappy shareholders
2022-10-02,Opec+ plans substantial oil production cut to prop up prices. Israel and Lebanon near deal on maritime border dispute
2022-10-03,Opec+: Saudi Arabian willingness to help Russia may run out next year. Odey steps up bet on fracking after UK government lifts ban. North Sea gasfield permits to be fast-tracked to boost UK production
2022-10-04,"UK warned it faces ‘security premium’ for long-term gas supplies. Saudi Aramco chief sounds alarm over global oil capacity. The Saudi-US oil alliance nears the brink. Russian oil price cap would save emerging markets billions, US says"
2022-10-05,White House accuses Opec+ of aligning with Russia. Oil tensions threaten unity over war in Ukraine. Saudi Arabia and Russia plan deep oil cuts in defiance of US
2022-10-06,UK starts new round of licences for North Sea oil and gas. US says ‘nothing off table’ in response to Opec+ oil cuts. The battle for control of the global oil market. Strikes by energy workers hit French fuel supplies. Munich Re cuts coverage for oil and gas projects. Opec+ and US escalate oil fight. US to boost gas exports to Germany under deal with EnBW. Shell signals end to record profits run as refining margins drop. Opec+ unleashes shockwaves with big cut to oil production
2022-10-07,"UK looks to cap renewable electricity generator revenues. The new oil war: Opec moves against the US. Auditors fall down on climate risk as corporate polluters fail basic tests, study shows. UK households urged to reduce energy use to avoid winter power cuts"
2022-10-08,EU payments for Russian fuel since war reach beyond €100bn. Carbon counter: fog of war is clouding environmental damage
2022-10-09,"Opec oil production cuts bad for global economy, says Yellen. Indonesia plans to list unit of flagship oil group Pertamina this year"
2022-10-10,"Hungary to help build oil pipeline to ship Russian crude to Serbia. While Putin doubles down in Ukraine, his gas gambit is failing. US has few good options in countering Opec oil cuts. Challenge against EU ‘green’ label for gas and nuclear energy steps up"
2022-10-11,"Saudi Arabia tests US ties with Opec+ output cut. Former Yukos investors urge UK High Court to restart legal action. Biden to ‘re-evaluate’ Saudi relations after Opec cuts, White House says. ‘Bullish forces are building’ in oil markets. Cepsa plans ‘green hydrogen corridor’ between Spain and Rotterdam"
2022-10-12,Carlyle weighs sale of Gabon oil and gas producer Assala. Putin suggests Nord Stream gas exports to Europe could be restored. Biden warns of ‘consequences’ for Saudi Arabia after oil cuts
2022-10-13,"US dismisses Saudi defence of Opec+ oil output cuts as ‘spin’. Opec+ oil output cut risks tipping world into recession, warns IEA. Oil valuations: gushing cash flows are not being reinvested. Chevron’s chief is not impressed with global energy debate. Chevron chief blames western governments for energy crunch. Saudi Arabia defends oil production cuts after US backlash. Crisis-hit Sri Lanka snaps up cheap Russian oil"
2022-10-14,France battles to avoid winter of discontent after fuel strike chaos. Saudi Aramco cricket deal marks kingdom’s latest move into sport. Total accused of being complicit in Russian war crimes in Ukraine
2022-10-15,France battles to avoid winter of discontent after fuel strike chaos. Saudi Aramco cricket deal marks kingdom’s latest move into sport. Total accused of being complicit in Russian war crimes in Ukraine
2022-10-16,France battles to avoid winter of discontent after fuel strike chaos. Saudi Aramco cricket deal marks kingdom’s latest move into sport. Total accused of being complicit in Russian war crimes in Ukraine
2022-10-17,ExxonMobil accuses Russia of ‘expropriation’ as it exits oil project. Harold Hamm: buyout of Continental Resources relies on debt capacity. Shale oil pioneer Harold Hamm to take Continental Resources private. BP aims to speed up alternative fuels push with $4.1bn deal for Archaea. EU to propose ‘last-resort’ gas price ceiling to curb extreme prices. National Grid warns Britons of blackouts on ‘really cold’ evenings. Croatia aims for role as eastern Europe’s ‘energy gateway’. Soaring gas prices put North Sea back on exploration map. Japan’s biggest refiner Eneos on acquisition trail despite yen fall
2022-10-18,"EU aims to limit gas price surges with latest emergency package. Have passive funds strangled US oil production?. Europe at risk of ‘much worse’ energy crisis next year, warns Qatar. The energy sector’s divergent paths. Ithaca Energy confirms London IPO plans"
2022-10-19,"Truss government in disarray as home secretary Braverman quits. Biden orders officials to prepare for more emergency oil releases. Live news updates from October 19: Suella Braverman departs, Putin declares martial law in occupied regions. Will the energy crisis crush European industry?"
2022-10-20,Spain and France ditch contentious gas pipeline for undersea project. How Biden could reshape the oil market. Woodside posts record revenue as gas prices soar. ‘Put up or shut up’: can Big Oil prove the case for carbon capture?
2022-10-21,ScottishPower calls for private sector fund to subsidise energy bills. Ovo Energy was on regulator’s watchlist for nationalisation. Europe’s expensive energy support. The energy crisis is distracting us from the real emergency
2022-10-22,ScottishPower calls for private sector fund to subsidise energy bills. Ovo Energy was on regulator’s watchlist for nationalisation. Europe’s expensive energy support. The energy crisis is distracting us from the real emergency
2022-10-23,"De facto UK windfall tax on green energy is ‘catastrophic’, sector warns. US wields crude stockpile as weapon in global oil price battle"
2022-10-24,Europe has reached a critical moment in tackling energy shortages. US bankers head to ‘Davos in the desert’ despite Saudi tensions
2022-10-25,West Texas gas price falls below zero as pipeline outages trap supply. Saudi Arabia willing to pump more oil if global energy crisis worsens. Are Europe’s falling gas prices here to stay?. Colombia’s tax chief defends reform plan targeting oil and coal
2022-10-26,US exports record oil volumes as fuel price tensions build
2022-10-27,Renewables: Big Oil is missing the opportunity high profits create. Shell ready to ‘embrace’ higher taxes as third-quarter profits double. What to watch for in this quarter’s Big Oil earnings. IEA forecasts fossil fuel demand will peak this decade
2022-10-28,Sunak examines U-turn on revenue cap for low carbon electricity generators. Exxon/Chevron: energy stocks still have gas left in the tank. Equinor and Eni report bumper profits. Centrica reopens UK’s biggest gas storage site. Exxon profit triples to record $20bn amid furore over high petrol prices
2022-10-29,Is Europe winning the gas war with Russia?
2022-10-30,Is Europe winning the gas war with Russia?
2022-10-31,Biden claims oil companies are ‘war profiteering’ as he floats windfall tax
2022-11-01,"Bumper profits raise pressure on oil majors. BP and Shell’s divergent tax bills highlight UK windfall flaws. Russian oil exports will fall despite growing ‘dark fleet’, Vitol chief says. BP: having a good war — but losing battles for hearts and minds. Opec head: ‘Mixed messages’ are holding back energy investment. BP to buy back more shares after profit doubles to $8bn. Japan cannot survive without Russian oil, warns trading house chief"
2022-11-02,"TotalEnergies challenged on carbon emissions reporting. Petrobras: fears of price fixing look overdone. Glencore flew bribe cash across Africa in private jets, court told. The energy crisis gives the US a chance to woo big European companies"
2022-11-03,UK to ban ship insurance cover for Russian oil ahead of G7 price cap. Glencore ordered to pay £276mn for Africa oil bribery. IEA sounds ‘alarm bell’ on Europe’s 2023 gas supplies. UK oil and gas producer Harbour Energy warns on windfall tax risk. How the US midterms will impact the energy sector. US oil majors hold down spending despite White House threats
2022-11-04,"G7 says Russian oil price cap to be ready ‘in the coming weeks’. Windfall taxes: good politics, tricky policy. Lukoil rejects US buyout group’s offer for Sicily refinery. Germany risks breaking gas funds pledge made at UN climate summit. LNG tankers idle off Europe’s coast as traders wait for gas price rise"
2022-11-05,US oil producers reap $200bn windfall from Ukraine war price surge
2022-11-06,Green air travel: high fuel prices to provide some lift. Serbia ‘in a hurry’ to ease energy dependence on Russia. Maersk warns oil groups are holding back clean energy transition
2022-11-07,Ithaca: oil and gas explorer is making big promises from little Britain. Oil companies hit out at UK’s ‘fiscally unstable’ regime. Aviation calls on UK government to subsidise ‘Jet Zero’ push. ‘Shalennial’ US gas salesman wants to kill global coal
2022-11-08,UK struggles to secure long-term gas import deals. Russia becomes India’s top oil supplier as sanctions deflate price. The energy crisis crashes the climate conference. European crisis risks climate action reputation. US faces challenges in bid to hit Paris goals. US and EU argue over claims of gas crisis profiteering
2022-11-09,UK struggles to secure long-term gas import deals. Russia becomes India’s top oil supplier as sanctions deflate price. The energy crisis crashes the climate conference. European crisis risks climate action reputation. US faces challenges in bid to hit Paris goals. US and EU argue over claims of gas crisis profiteering
2022-11-10,Joe Biden’s energy agenda survives the midterm vote. Centrica launches £250mn buyback as energy prices drive up profit. Brookfield and EIG bid $12bn for Australia’s Origin Energy. German chemicals giant stockpiles coal to keep producing
2022-11-11,Joe Biden’s energy agenda survives the midterm vote. Centrica launches £250mn buyback as energy prices drive up profit. Brookfield and EIG bid $12bn for Australia’s Origin Energy. German chemicals giant stockpiles coal to keep producing
2022-11-12,Joe Biden’s energy agenda survives the midterm vote. Centrica launches £250mn buyback as energy prices drive up profit. Brookfield and EIG bid $12bn for Australia’s Origin Energy. German chemicals giant stockpiles coal to keep producing
2022-11-13,Saudi Arabia emboldened at COP27 as energy demand ‘exposes hypocrisies’
2022-11-14,Germany’s gas problem maybe isn’t such a big problem any more. Oil and gas group Pantheon falls on reports of Muddy Waters bet. Oil and gas group Energean calls for east Mediterranean investment boom. BP shakes up offshore wind unit with hiring spree. Fossil fuel producers flex their muscle at UN climate summit
2022-11-15,COP27: India draws support for wider climate target than coal alone. UK energy windfall taxes: removing the welcome mat to global money. IEA warns surging diesel prices risk worsening European energy crisis. COP27: The loss and damage debate is intensifying
2022-11-16,Nigeria: energy boom has yet to benefit the economy
2022-11-17,Germany warns of local oil shortages after EU ban on Russian imports. UK hits energy companies with new windfall taxes. Saudi Aramco leads Riyadh’s $30bn investment push into South Korea. US diesel and heating oil stocks scrape lows before winter. Russia supply shock forces rethink for chemicals and fertiliser groups
2022-11-18,US oil prices fall 10% in the week as demand worries rise. New England ‘importing European prices’ in looming gas supply crunch. QatarEnergy: the company behind World Cup host’s wealth. COP27 communications group lambasted over work for fossil-fuel industry
2022-11-19,BP praises Biden climate law while expanding US shale operations
2022-11-20,Colombia signals rethink on pledge to curb oil and gas exploration
2022-11-21,Oil prices whipsaw after Saudi Arabia denies report on Opec supply boost. Europe’s gas traders and exchanges warn of futures cap risks. Sinopec secures one of biggest-ever LNG deals with Qatar
2022-11-22,"US stocks rise while oil prices steady. EU’s proposed cap on gas prices labelled ‘a joke non-cap’. Russia threatens to restrict gas flows to western Europe via Ukraine. Opec keeps the market on its toes. Saudi Arabia’s green agenda: renewables at home, oil abroad"
2022-11-23,"EU gas price cap would deliver $33bn blow to market, says ICE. EU tells capitals to pace their spending during energy crisis"
2022-11-24,Oil tankers/Ukraine: higher prices are routed in longer journeys. The clock is ticking on a Russian oil price cap. Ofgem urged to force UK energy companies to have internal auditors
2022-11-25,US stocks post weekly gain on hopes ‘central bank storm’ will pass. Ofgem sets out plans to reform Britain’s energy market
2022-11-26,Chevron to resume Venezuela oil production as US eases sanctions. COP27 delegates rubbed shoulders with energy executives ready to cut deals
2022-11-27,EU races to settle differences over level of cap on Russian oil price
2022-11-28,Europe’s imports of Russian seaborne gas jump to record high. Shell to buy Europe’s biggest biogas producer for €1.9bn. The week that could unravel the global oil market. Lithuania proves prescient on risk of Russian energy
2022-11-29,Norway postpones new oil and gas exploration licences until 2025. Qatar to supply Germany with LNG as EU seeks secure energy options. Centrica chief warns of more energy supplier failures this winter. What the oil sell-off means for the shale patch. Can Europe keep the lights on?
2022-11-30,Eni in talks to buy Neptune Energy. The Future of Energy. Why has Europe struggled to agree on an energy price cap?. ‘No going back’ to oil and gas despite new UK exploration licences. Developing countries fight for their right to fuel growth
2022-12-01,‘We can’t take energy security for granted’: UK races to boost gas storage capacity. Shale pioneer Harold Hamm attacks US-Venezuela oil deal as ‘desperation’. Brussels seeks deal on $60 global price cap for Russian oil. EU gas cap: plan creates more problems than benefits. Price cap on Russian crude poses a conundrum for Opec+. Lukoil resumes talks with US buyout group to sell Italian refinery. Eased US sanctions on Venezuelan oil provide weak supply boost
2022-12-02,EU reaches deal to impose $60 cap on Russian oil exports. Russia assembles ‘shadow fleet’ of tankers to help blunt oil sanctions
2022-12-03,Opec+ tipped to hold oil output levels steady
2022-12-04,Opec+ says it is ready to adjust oil output as Russia embargo looms
2022-12-05,US stocks stumble after hotter than expected services data. Oil tanker jam forms off Turkey after start of Russian oil cap. West tightens screw on Russia over energy. The west’s messy Russian oil price cap begins to bite. Trafigura secures $3bn loan facility to provide Germany with natural gas
2022-12-06,Petrobras CEO to leave as Lula prepares to take office in Brazil. Brent crude oil falls below $80 for first time since January. How the G7’s oil price cap blocked the Bosphorus. Oil prices: bulls may get a last hurrah. Washington’s reassurance to Rome raises survival hopes for Italy’s biggest refinery
2022-12-07,Hungary scraps fuel price cap after drop in imports curbs supply. How a Russian oil tanker tried to conceal its location. US and UK pledge to maintain high levels of LNG trade
2022-12-08,Western officials blame Turkey for oil disruption. ExxonMobil: oil major is right to focus on pumping shareholder returns. ExxonMobil announces $50bn buyback despite political backlash. Fuel could soon become a deflationary force. Trafigura’s shareholders and top traders to split $1.7bn in payouts. US fund managers cross Atlantic to buy European oil stocks
2022-12-09,Gulf Arab states draw closer to China as Xi visits Riyadh. Putin threatens to cut oil output after G7 price cap. Total loosens Russian ties with Novatek writedown. Spain and France say planned undersea pipeline will cost €2.5bn. Why the price of oil has dropped despite new constraints on Russian supply
2022-12-10,"Solar power expected to surpass coal in 5 years, IEA says"
2022-12-11,Biden adviser calls Wall St opposition to shale drilling ‘un-American’
2022-12-12,UK oil and gas licensing faces legal challenge from environment groups
2022-12-13,UK proposes ‘hydrogen ready’ boilers in homes from 2026. Diesel: EU ban on Russian imports will keep black stuff scarce. Insurance dispute blocking oil tankers in Turkish waters resolved. A historic breakthrough for fusion energy. Europe may not find energy efficiency sexy — but it’s crucial. An earnings recession without an economic one
2022-12-14,"Vanguard spared ESG grilling in Texas after ditching green alliance. BP, Repsol and Cepsa raided by Spanish investigators in petrol pricing probe. HSBC to stop new oil and gas project funding after backlash"
2022-12-15,Windfall tax pushes Harbour Energy to snub North Sea licensing round. Wasted natural gas may hold the secret to solving the energy crisis. Petrobras defends decarbonisation strategy as political pressure rises
2022-12-16,US to buy back oil for emergency stockpile after fall in price. Russian oil cap: a boon for Asian refineries. Fuel transfer from South to North Korea sheds light on sanctions evasion
2022-12-17,US to buy back oil for emergency stockpile after fall in price. Russian oil cap: a boon for Asian refineries. Fuel transfer from South to North Korea sheds light on sanctions evasion
2022-12-18,Activist group Follow This launches climate campaign against Big Oil. Biggest US shale operator says more drilling would harm industry
2022-12-19,"Capricorn/NewMed: better price would align stars for E&P deal. Activist investor demands shake-up at gas producer Capricorn Energy. Atiku Abubakar, Nigeria’s nearly man, eyes victory in sixth presidential contest"
2022-12-20,Tesla share slide sends valuation below ExxonMobil. Energy predictions for 2023. Mercuria to become biggest shareholder in key UK gas producer
2022-12-21,HSBC’s oil-rig shaped financing hole. EU energy regulator casts doubt on bloc’s ‘untested’ new gas price cap
2022-12-22,"Energy crisis is forcing climate targets off-track, JPMorgan says. Syria racked by fuel crisis ‘in worst year yet’"
2022-12-23,Pipe or cable? Companies split on best way to transport European energy
2022-12-24,Pipe or cable? Companies split on best way to transport European energy
2022-12-25,Pipe or cable? Companies split on best way to transport European energy
2022-12-26,Pipe or cable? Companies split on best way to transport European energy
2022-12-27,Putin imposes oil ban on buyers complying with G7 price cap. Russian crude being shipped to India under G7 price cap. Lex hits and misses: rolling out a barrel of gaffes in commodities
2022-12-28,"Exxon sues EU in move to block new windfall tax on oil companies. Banks are cutting loans to UK oil and gas producers, says energy industry. Quarter of Russian crude shipments in December have used western insurance"
2022-12-29,Oil and gas stocks shine in miserable year for US equities
2022-12-30,Lula picks political ally as next Petrobras chief. Vitol sells stake in Russian Arctic development. Climate risks gain corporate acknowledgment after SEC prodding
2022-12-31,Lula picks political ally as next Petrobras chief. Vitol sells stake in Russian Arctic development. Climate risks gain corporate acknowledgment after SEC prodding
2023-01-01,Exxon and Chevron share $100bn in profit after surge in oil prices
2023-01-02,Brussels plans energy market overhaul to curb cost of renewables
2023-01-03,A new world energy order is taking shape
2023-01-04,US natural gas prices: warm New Year chills winter outlook for drillers
2023-01-05,Equinor and RWE to build hydrogen-ready power plants. The natural gas war premium is gone
2023-01-06,Investors fret over Lula’s approach to Brazil’s state companies. Shell expects $2.4bn hit from UK and EU windfall taxes. Eni calls for south-north energy axis between Europe and Africa
2023-01-07,Europe leads pack on LNG imports as global competition for fuel heats up
2023-01-08,Europe leads pack on LNG imports as global competition for fuel heats up
2023-01-09,Russia’s Lukoil sells Italian refinery to Israeli-backed private equity fund
2023-01-10,"Scottish government lays out ‘fastest possible’ move away from oil and gas. $100 a barrel oil looms again, analysts say. US greenhouse gas emissions rose again in 2022 despite climate goals. Opec: the Mark Twain of cartels"
2023-01-11,Trafigura sells stake in Rosneft-backed refinery in India. Italy renews its ‘Mattei plan’ to develop energy ties to Africa
2023-01-12,Centrica forecasts near eightfold rise in earnings after energy prices soar. The oil lobby’s 2023 priorities. Abu Dhabi oil chief appointed president of COP28 climate summit. Saudi Aramco bets on being the last oil major standing
2023-01-13,The ‘olive’ finance debate is back
2023-01-14,New COP28 president wants renewable energy generation to triple by 2030
2023-01-15,Will UK inflation data show the BoE’s strategy is paying off?. US stockpiles natural gas as warm winter temperatures cut demand
2023-01-16,What the end of the US shale revolution would mean for the world. Russia’s energy weapon fails to fire as required
2023-01-17,Nord Stream 2 investor to exit Russia. Total signals $1bn hit from UK windfall tax
2023-01-18,"Chesapeake Energy offloads Texas oil acreage in pivot to natural gas. Harbour Energy to cut jobs after UK windfall tax. BASF/Russia: ending Faustian pact creates recurring costs for Germany. US lithium supplies stuck in neutral. Global oil demand set to reach record high as China reopens, IEA says"
2023-01-19,Harbour Energy: UK windfall tax has unintended consequences. A plan to keep oil and gas dealmakers honest. Oil price cap and falling cost of crude worry Kremlin
2023-01-20,SLB: oil services group flexes pricing power
2023-01-21,"UN climate summit host progress ‘insufficient’, science group says"
2023-01-22,Dutch government aims to close Europe’s largest gasfield this year
2023-01-23,EU/diesel: loss of Russian imports supportive for independent refiners. Abu Dhabi’s Adnoc and Gunvor extend talks to reach investment deal. Oil market braces for fresh turmoil as EU prepares to cut off Russian diesel
2023-01-24,NYC pension schemes test support for climate action at bank meetings. Oilfield services groups cheer ‘structural upcycle’ after highly profitable year. Capricorn Energy directors quit en masse in victory for activist. Wintershall’s empty accounts expose plight of western companies still in Russia
2023-01-25,NYC pension schemes test support for climate action at bank meetings. Oilfield services groups cheer ‘structural upcycle’ after highly profitable year. Capricorn Energy directors quit en masse in victory for activist. Wintershall’s empty accounts expose plight of western companies still in Russia
2023-01-26,Wall Street stocks rise after data show US economic resilience. Big Oil’s cash bonanza. Big Oil’s profits juggernaut on pace to slow but not stop
2023-01-27,US stocks tick upwards to end week higher. Chevron profits slip as oil and gas prices fall. Tullow Oil: the end of an era for exploration and production
2023-01-28,US stocks tick upwards to end week higher. Chevron profits slip as oil and gas prices fall. Tullow Oil: the end of an era for exploration and production
2023-01-29,Commodity trade costs surge as industry seeks up to $500bn in extra finance
2023-01-30,Shell launches shake-up under new chief Wael Sawan. BP cuts long-term forecast for oil and gas demand
2023-01-31,"Mexico’s Pemex issues $2bn bond with double-digit yield. Exxon: Big Oil should invest forward, not buy back. Shell-chartered vessel boarded by Greenpeace activists. Dispatch from the bustling Permian. Chinese broker exposed by FT investigation into North Korea oil trade arrested. ExxonMobil posts record $56bn profit. US jobs boom in the ‘busiest spot in the busiest oilfield’"
2023-02-01,White House draws fire from climate groups over Alaska oil project
2023-02-02,"Shell: the big bet on natural gas is now paying off. Shell is having a use-of-cash flow crisis. US Democrats face dilemma over drilling. Shell profits more than double to record $40bn. Shell hit with damages claim by 11,000 Nigerians in UK High Court"
2023-02-03,EU agrees price caps on Russian oil products. Ofgem ‘asleep at the wheel’ while suppliers fitted prepayment meters. Adani/TotalEnergies: French company’s due diligence was inadequate. The push begins for a fossil fuel crackdown at COP28. Share buybacks: welcome payments in a suspect currency
